,filename,content
234,203615996-Rental-Agreement-Format,The tenant has deposited with owner 20 000/- by way of Cash as advance and security deposit which sum the owner hereby acknowledges The said sum shall carry no interest but refundable to the tenant on the termination of the tenancy 3
235,203615996-Rental-Agreement-Format,The tenancy shall be in force for a period of Eleven Months commencing from 1st day of February 2008 and the month of tenancy being
236,203615996-Rental-Agreement-Format,the English calendar month 4
237,203615996-Rental-Agreement-Format,The owner shall have the right to terminate the tenancy if the tenant fails to pay the rents regularly for a consecutive period of three months commits breach of any of the terms herein and take possession of the residence 5
238,203615996-Rental-Agreement-Format,The tenant shall use the premises only for Residential purpose and shall not use it for any offensive or objectionable purpose and shall not without the written consent of the owner sublet under lease or part with the possession of the premises any whosoever or make any alterations therein He shall return possession of the house in as such condition as it was let out to him save normal wear and tear and shall allow the owner or his authorized agent to inspect the house at all reasonable times but with prior intimation 6
239,203615996-Rental-Agreement-Format,The owner shall allow the tenant peaceful possession and enjoyment of the premises during the continuance of the tenancy provided the tenant acts up to the terms of this agreement 7
240,203615996-Rental-Agreement-Format,The owner shall pay property taxes 8
241,203615996-Rental-Agreement-Format,The tenancy may be renewed for further period /s mutually agrees between the parties on the terms and conditions to be specified at the time 9
242,203615996-Rental-Agreement-Format,It is hereby agreed that One month notice on either side is required for the termination of the tenancy 10
243,203615996-Rental-Agreement-Format,The tenant shall not cause any damage to fixed fixtures and fittings of the above said property the tenant should return back the premises in good condition as it let out any damages caused owner have right to deduct the amount 11
244,203615996-Rental-Agreement-Format,After the expiry of 11 months the tenant is herein agreed to pay 5 of enhancement of the existing rent
245,203615996-Rental-Agreement-Format,SCI
246,203615996-Rental-Agreement-Format,I
247,203615996-Rental-Agreement-Format,I
248,203615996-Rental-Agreement-Format,I
249,203615996-Rental-Agreement-Format,I
250,203615996-Rental-Agreement-Format,I
251,203615996-Rental-Agreement-Format,The premises at No-57
252,203615996-Rental-Agreement-Format,2nd floor Hemalaya Golf view layout Murugeshpalya Bangalore-17 Premises Consist of Single room Attached Bathroom Toilet
253,203615996-Rental-Agreement-Format,two wheeler parking having a super built up area ofsq ft Fittings Fan -1
254,203615996-Rental-Agreement-Format,Nos Tube lights
255,203615996-Rental-Agreement-Format,-1
256,203615996-Rental-Agreement-Format,Nos Bulps-2
257,203615996-Rental-Agreement-Format,Nos IN WITNESS
258,203615996-Rental-Agreement-Format,WHEREOF the parties have set their respective hand unto this agreement the day month year first above written WITNESS 1 Jagdish Bangalore Homes
259,203615996-Rental-Agreement-Format,No 5 RifcoSanthosh Apartments NAL Road Murugeshpalya Bangalore-560017 PH-9844495539 9845444484 2 Babu 9448030266
260,216973836-Rental-Agreement-Sample,THIS RENTAL AGREEMENT is made on this the day of 2008 at Chennai THIS RENTAL AGREEMENT is made on this the March 22nd day 2013 at Chennai BETWEEN Mr Kamal aged about 32 years son of Appar Sundar residing at Pursawalkam Kosapt Chennai-12 hereinafter called the LESSOR which term shall mean and include whatever the context so admits and permits his legal heirs legal representative executors administrators and assigns of ONE PART and represented by his father/mother -POA agent Appar aged about 62 years residing at Pursawalkam Chennai 600 012
261,216973836-Rental-Agreement-Sample,as agent as per adjudicated power of attorney dated 22 03 13
262,216973836-Rental-Agreement-Sample,AND Mr V Arun Kumar S/O of Mr Veda Chalam hereinafter called the LESSEE which term shall mean and include whatever the context so admits and permits his legal heirs legal representative executors administrators and assigns of OTHER PART
263,216973836-Rental-Agreement-Sample,WHEREAS
264,216973836-Rental-Agreement-Sample,the LESSOR herein is the sole and absolute owner of all that piece and parcel of the residential flat Old
265,216973836-Rental-Agreement-Sample,No 97 Kanda Swamy Koil street Kosapet Pursawalkam Chennai 600012 and more particularly described in the SCHEDULE hereunder AND WHEREAS
266,216973836-Rental-Agreement-Sample,THE LESSEE has approached the LESSOR to demise the SCHEULE mentioned FLAT on Monthly rental basis for Residential purpose for a period of 12 months on the terms and conditions hereinafter mentioned and the LESSOR has also herby agreed to demise the SCHEDULE mentioned FLAT to the LESSEE on a monthly rental on the following terms and condition
267,216973836-Rental-Agreement-Sample,NOW THIS LEASE AGREEMENT WITNESSTH AS FOLLOWS 1
268,216973836-Rental-Agreement-Sample,The Lease shall be initially for a period of 12 months commencing from 23 03 13 and shall expire on the 23 03 14 upon completion of 12 months 2
269,216973836-Rental-Agreement-Sample,The Lease is strictly for Residential purpose to accommodate the occupier of the LESSEE
270,216973836-Rental-Agreement-Sample,The Lease is according to the English Calendar Month 3
271,216973836-Rental-Agreement-Sample,The LESSEE has agreed to pay the Monthly Amenity charges on or before 5th day of the every succeeding month for the demised property more fully described in the SCHEDULE hereunder in the following manner 15000 00 per month towards Rent 100000 as one time interest free deposit to be paid by the LESSEE at the time of taking possession of the premises and refunded by the LESSOR at the time of receiving vacant possession of the premises Refer Point 16 for details 4 Apart from the monthly rent the LESSEE shall pay Maintenance Charges 1000 per month directly paid to Mr Kamal Electricity Consumption charges and Water Charges 500/month if any to the authorities concerned
272,216973836-Rental-Agreement-Sample,The Maintenance charge relates to charges and expenses incurred for the maintenance of the premises such as maintenance of common area electricity charges relating to common area and salaries paid to the servants for the maintenance of the Building 5 That the LESSOR shall have full control over the supervision and management in respect of the said flat and the LESSEE shall not in any way interfere with the LESSOR S
273,216973836-Rental-Agreement-Sample,right of maintenance nor the LESSOR interfere with the LESSEE S rights of quiet peaceful undisturbed tenancy occupation 6
274,216973836-Rental-Agreement-Sample,The LESSEE should keep the demised premises in good and tenantable condition as any prudent person would do with his/her property 7
275,216973836-Rental-Agreement-Sample,The LESSEE shall not use the demised premises for any purpose other than for which it was let out nor shall sub-let or sub-lease the portion let out to him to any third party 8
276,216973836-Rental-Agreement-Sample,The LESSEE shall not commit default in the payment of rents and if the LESSEE fails to pay the monthly rent within the stipulated time for two consecutive months the lease shall stand cancelled and the LESSEE shall vacate the FLAT forthwith 9
277,216973836-Rental-Agreement-Sample,The LESSEE covenants to keep the demised premises in good and tenantable condition during the continuance of this Lease and also no make any permanent additions or alteration in the same 10 That in case of damage caused by the LESSEE to the SAID PREMISES during the period of use LESSEE shall be held responsible for compensation and other charges as the case may be and such charges may be adjusted from the security deposit amount when the same is refunded upon completion of the licensing agreement tenure 11
278,216973836-Rental-Agreement-Sample,The LESSEE shall handle the fittings and fixtures in the Demised premises and maintain the same properly 12 The LESSEE agrees to pay the monthly General Maintenance charges 1500/month directly to The Flat Owner Mr Kamal
279,216973836-Rental-Agreement-Sample,The LESSEE pay in proportion to the charges and expenses incurred for the maintenance of the premises such as maintenance of common area electricity charges relating to common area and salaries paid to the servants for the maintenance of the Building 13
280,216973836-Rental-Agreement-Sample,The LESSOR shall pay all taxes and Levies due to Municipal Corporation 14 That the LESSEE shall not create any untoward disturbance or nuisance and shall not allow any anti-social person in the SAID PREMISES 15 That the LESSEE shall not keep or store any illegal inflammable article or explosives that endanger life and property 16
281,216973836-Rental-Agreement-Sample,Either The LESSOR or the LESSEE may terminate the Lease agreement by giving written notice 2 months in advance
282,216973836-Rental-Agreement-Sample,However the LESSEE is free to terminate the licensing agreement with a shorter notice period in which case the monthly rental for the premises fixtures only for the period of two months shall be paid as compensation to the LESSOR 17 That no interest shall be payable on the deposit amount which would be refunded by the LESSOR after deducting the arrears in rent and damages
283,216973836-Rental-Agreement-Sample,if any at the time of LESSEE vacating and handing over the vacant and peaceful possession of the demise premises to LESSOR 18 That the said lease shall stand automatically terminated in case the LESSEE fails to comply with any of the stipulated terms and conditions of this agreement 19 On the Expiry of the Lease Period of 12 months
284,216973836-Rental-Agreement-Sample,this Lease Agreement can be renewed on the 5 increase of rent per annum after expiry of the agreement and conditions for a further period of 12 / 24 months upon execution of a fresh lease agreement
285,216973836-Rental-Agreement-Sample,SCHEDULE
286,216973836-Rental-Agreement-Sample,ALL THAT PIECE AND PARCEL OF FLAT BEING
287,216973836-Rental-Agreement-Sample,NO 97
288,216973836-Rental-Agreement-Sample,Kanda Swamy Koil Street Kosapet Chennai-600012
289,216973836-Rental-Agreement-Sample,IN WITNESS WHEREOF this agreement upon above-mentioned terms and conditions both the LESSOR and LESSEE hereby are subscribing their respective hands and seals to the day month and year first above written SIGNED SEALED AND DELIVERED IN PRESENCE OF WITNESSES 1 SIGNATURE OF THE LESSOR OR
290,216973836-Rental-Agreement-Sample,POA Agent 2 SIGNATURE OF THE AUTHORISED SIGNATORY OF THE LESSEE
291,216973836-Rental-Agreement-Sample,Fixtures List a Fansb Geysersc Tube Lightsd Exhaust Fan
292,216973836-Rental-Agreement-Sample,e Other
293,248636461-Rental-Agreement,LEASE DEED RENTAL
294,248636461-Rental-Agreement,AGREEMENT
295,248636461-Rental-Agreement,THIS DEED OF RENTAL AGREEMENT executed at Chennai this 19th day of August 2013 between Mrs M Geetha W/
296,248636461-Rental-Agreement,o V Manoharan aged about 53 years residing at No 62-D Saravana Flats 1st Floor
297,248636461-Rental-Agreement,Pinagapani Street Devaki Nagar Kundrathur Chennai-600 069 Hereinafter called the owner Which expression shall wherever the context so requires be deemed to mean and include her legal heirs executors administrators and assignees of the one part AND To and in favour of M/s
298,248636461-Rental-Agreement,Siruvani Traders Private Limited Represented by Mr J L Saravana aged about 33 years S/o M S Jambulingam residing at No 13/5 Janakiraman Street Muthurangam Block Jafferkhanpet Ashok Nagar Chennai - 600 083 hereinafter called the tenant which expression shall wherever the context so requires be deemed to mean and include his successors- in- interest and assignees of the other part witnesses as follows -2-
299,248636461-Rental-Agreement,Whereas Mrs M Geetha is the absolute owner of the property at No 62-D Saravana Flats 1st Floor Pinagapani Street Devaki Nagar Kundrathur Chennai - 600 069 measuring 250 sq ft and in possession and enjoyment of the same Whereas the tenant has approached the owner to take on rent the First Floor premises of the building referred in the schedule hereunder for running their business activities and the owner has also agreed for the same WHEREAS the parties herein mentioned felt expedient to reduce the terms and conditions of the rental agreement into writing THIS RENTAL AGREEMENT
